wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho,h2s_vref,h2s_vgas,h2s_ppm,etoh_vref,etoh_vgas,etoh_ppm
2026-04-29T14:43:05.773,240587,22.9,43.7,V,1.869,0.076,0.103,1.4671,1.6192,14.1,1.6091,3.3,315.84
2026-04-29T14:43:05.773,241611,22.9,43.7,V,1.869,0.076,0.103,1.4679,1.6173,13.86,1.6087,3.3,315.93
2026-04-29T14:43:06.016,242635,22.9,43.7,V,1.867,0.076,0.103,1.4663,1.6182,14.09,1.6088,3.3,315.91
2026-04-29T14:43:07.031,243659,22.9,43.7,V,1.867,0.076,0.103,1.4652,1.6178,14.15,1.609,3.3,315.87
2026-04-29T14:43:08.055,244683,22.9,43.6,V,1.866,0.075,0.103,1.4655,1.617,14.04,1.6086,3.3,315.94
2026-04-29T14:43:09.079,245707,22.9,43.6,V,1.865,0.075,0.103,1.4661,1.6196,14.24,1.6089,3.3,315.88
2026-04-29T14:43:10.104,246731,22.9,43.6,V,1.866,0.075,0.103,1.4675,1.6177,13.93,1.6082,3.3,316.01
2026-04-29T14:43:11.133,247755,22.9,43.5,V,1.864,0.074,0.103,1.4673,1.6173,13.91,1.6089,3.3,315.89
2026-04-29T14:43:12.154,248779,22.9,43.5,V,1.864,0.074,0.103,1.4656,1.6163,13.97,1.6087,3.3,315.92
2026-04-29T14:43:13.182,249803,22.9,43.5,V,1.862,0.074,0.103,1.4656,1.6174,14.08,1.6076,3.3,316.12
2026-04-29T14:43:14.199,250827,22.9,43.5,V,1.862,0.074,0.103,1.4683,1.6175,13.83,1.6082,3.3,316.01
2026-04-29T14:43:15.223,251851,22.9,43.4,V,1.862,0.074,0.102,1.4688,1.6173,13.77,1.6082,3.3,316.01
2026-04-29T14:43:16.247,252875,22.9,43.4,V,1.861,0.074,0.103,1.4658,1.6184,14.15,1.6081,3.3,316.03
2026-04-29T14:43:17.271,253899,22.9,43.4,V,1.86,0.073,0.102,1.4666,1.6181,14.05,1.6071,3.3,316.22
2026-04-29T14:43:18.295,254923,22.9,43.4,V,1.859,0.073,0.103,1.467,1.6187,14.07,1.6066,2.1614,103.63
2026-04-29T14:43:19.319,255947,22.9,43.4,V,1.859,0.072,0.103,1.4676,1.6174,13.89,1.6077,1.9607,65.93
2026-04-29T14:43:20.343,256971,22.9,43.3,V,1.859,0.072,0.102,1.4664,1.6169,13.97,1.6068,1.9095,56.55
2026-04-29T14:43:21.367,257995,22.9,43.3,V,1.858,0.071,0.102,1.4668,1.6164,13.88,1.6077,1.8799,50.86
2026-04-29T14:43:22.391,259019,22.9,43.3,V,1.858,0.07,0.102,1.4637,1.6181,14.32,1.6073,1.8604,47.28
2026-04-29T14:43:23.415,260043,22.9,43.3,V,1.857,0.071,0.102,1.466,1.6176,14.07,1.6071,1.8468,44.78
2026-04-29T14:43:24.439,261067,22.9,43.3,V,1.857,0.07,0.102,1.465,1.6178,14.17,1.6076,1.8408,43.57
2026-04-29T14:43:25.463,262091,22.9,43.2,V,1.856,0.071,0.102,1.4654,1.6165,14.02,1.607,1.8228,40.3
2026-04-29T14:43:26.487,263115,22.9,43.2,V,1.856,0.07,0.102,1.4671,1.6175,13.94,1.6067,1.8153,38.96
2026-04-29T14:43:27.511,264139,22.9,43.2,V,1.855,0.07,0.102,1.4652,1.617,14.07,1.6064,1.8089,37.83
2026-04-29T14:43:28.535,265163,22.9,43.2,V,1.854,0.07,0.102,1.4674,1.6174,13.91,1.6073,1.813,38.43
