wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho,h2s_vref,h2s_vgas,h2s_ppm,etoh_vref,etoh_vgas,etoh_ppm
2026-05-23T14:43:35.596,116423,23.1,56.8,V,1.578,0.178,0.12,1.4686,0.0,0.0,1.6107,3.3,315.55
2026-05-23T14:43:36.047,117447,23.1,56.8,V,1.574,0.175,0.12,1.4702,0.0,0.0,1.6106,3.3,315.57
2026-05-23T14:43:37.071,118471,23.1,56.7,V,1.57,0.171,0.119,1.4693,0.0,0.0,1.6113,3.3,315.44
2026-05-23T14:43:38.095,119495,23.1,56.7,V,1.565,0.169,0.119,1.4682,0.0,0.0,1.6117,3.3,315.36
2026-05-23T14:43:39.119,120519,23.1,56.6,V,1.562,0.168,0.118,1.4665,0.0,0.0,1.6114,3.3,315.41
2026-05-23T14:43:40.143,121543,23.1,56.6,V,1.559,0.166,0.119,1.4685,0.0,0.0,1.6109,3.3,315.51
2026-05-23T14:43:41.167,122567,23.1,56.5,V,1.556,0.163,0.118,1.4688,0.0,0.0,1.6108,3.3,315.53
2026-05-23T14:43:42.191,123591,23.1,56.5,V,1.55,0.16,0.117,1.4699,0.0,0.0,1.6104,3.3,315.61
2026-05-23T14:43:43.215,124615,23.1,56.4,V,1.547,0.158,0.117,1.4689,0.0,0.0,1.6112,3.3,315.46
2026-05-23T14:43:44.239,125639,23.1,56.4,V,1.543,0.156,0.117,1.4677,0.0,0.0,1.6109,3.3,315.51
2026-05-23T14:43:45.263,126663,23.1,56.3,V,1.54,0.154,0.116,1.4686,0.0,0.0,1.6105,3.3,315.59
2026-05-23T14:43:46.287,127687,23.1,56.3,V,1.536,0.152,0.117,1.4691,0.0,0.0,1.6106,3.3,315.58
2026-05-23T14:43:47.311,128711,23.1,56.3,V,1.533,0.149,0.116,1.4697,0.0,0.0,1.6113,3.3,315.44
2026-05-23T14:43:48.335,129735,23.1,56.2,V,1.531,0.147,0.116,1.4699,0.0,0.0,1.6103,3.3,315.62
2026-05-23T14:43:49.359,130759,23.1,56.2,V,1.527,0.145,0.114,1.4689,0.0,0.0,1.6117,3.3,315.36
2026-05-23T14:43:50.383,131783,23.1,56.2,V,1.523,0.143,0.114,1.4695,0.0,0.0,1.611,3.3,315.49
2026-05-23T14:43:51.407,132807,23.1,56.1,V,1.518,0.141,0.114,1.4714,0.0,0.0,1.6119,3.3,315.32
2026-05-23T14:43:52.431,133831,23.1,56.1,V,1.515,0.141,0.114,1.47,0.0,0.0,1.6117,3.3,315.36
2026-05-23T14:43:53.455,134855,23.1,56.0,V,1.511,0.138,0.112,1.4708,0.0,0.0,1.6099,3.3,315.7
2026-05-23T14:43:54.479,135879,23.1,56.0,V,1.509,0.135,0.113,1.4701,0.0,0.0,1.611,3.3,315.49
2026-05-23T14:43:55.503,136903,23.1,56.0,V,1.506,0.133,0.113,1.4697,0.0,0.0,1.6106,3.3,315.57
2026-05-23T14:43:56.526,137927,23.1,55.9,V,1.502,0.132,0.112,1.4726,0.0,0.0,1.6117,3.3,315.37
2026-05-23T14:43:57.551,138951,23.1,55.9,V,1.499,0.131,0.112,1.4708,0.0,0.0,1.6106,3.3,315.56
2026-05-23T14:43:58.575,139975,23.1,55.9,V,1.495,0.128,0.111,1.4725,0.0,0.0,1.6122,3.3,315.28
2026-05-23T14:43:59.599,140999,23.1,55.8,V,1.491,0.128,0.112,1.4714,0.0,0.0,1.6106,3.3,315.57
