wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho,h2s_vref,h2s_vgas,h2s_ppm,etoh_vref,etoh_vgas,etoh_ppm
2026-05-23T16:33:13.596,6694458,23.5,50.7,V,0.642,0.0,0.087,1.4536,1.6242,15.82,1.608,1.5145,0.0
2026-05-23T16:33:13.906,6695482,23.5,50.7,V,0.643,0.0,0.086,1.4558,1.6234,15.55,1.608,1.5245,0.0
2026-05-23T16:33:14.933,6696506,23.5,50.7,V,0.644,0.0,0.087,1.4533,1.6228,15.72,1.6071,1.5109,0.0
2026-05-23T16:33:15.955,6697530,23.5,50.7,V,0.644,0.0,0.087,1.4542,1.6237,15.72,1.6082,1.5187,0.0
2026-05-23T16:33:16.981,6698554,23.5,50.7,V,0.644,0.0,0.087,1.4541,1.6236,15.72,1.6072,1.5143,0.0
2026-05-23T16:33:18.002,6699578,23.5,50.7,V,0.645,0.0,0.087,1.4532,1.6266,16.08,1.6084,1.5109,0.0
2026-05-23T16:33:19.027,6700602,23.5,50.7,V,0.645,0.0,0.088,1.4535,1.6239,15.8,1.608,1.5213,0.0
2026-05-23T16:33:20.050,6701626,23.5,50.7,V,0.646,0.0,0.088,1.4544,1.6231,15.65,1.6083,1.5229,0.0
2026-05-23T16:33:21.074,6702650,23.5,50.7,V,0.646,0.0,0.088,1.4546,1.6254,15.84,1.6077,1.5146,0.0
2026-05-23T16:33:22.098,6703674,23.5,50.7,V,0.647,0.0,0.088,1.4534,1.6252,15.93,1.6084,1.5185,0.0
2026-05-23T16:33:23.122,6704698,23.5,50.8,V,0.648,0.0,0.088,1.4544,1.6237,15.7,1.6079,1.5143,0.0
2026-05-23T16:33:24.146,6705722,23.5,50.8,V,0.649,0.0,0.088,1.4538,1.6269,16.06,1.6072,1.5201,0.0
2026-05-23T16:33:25.170,6706746,23.5,50.8,V,0.649,0.0,0.088,1.4536,1.6262,16.0,1.6087,1.5142,0.0
2026-05-23T16:33:26.194,6707770,23.5,50.8,V,0.65,0.001,0.089,1.4551,1.6231,15.59,1.6073,1.5111,0.0
2026-05-23T16:33:27.218,6708794,23.5,50.8,V,0.649,0.0,0.088,1.4548,1.6259,15.87,1.6081,1.5171,0.0
