wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho
2026-03-04T11:53:04.469,1069225,23.4,22.0,V,1.372,0.564,0.397
2026-03-04T11:53:05.479,1070235,23.3,22.0,V,1.369,0.563,0.399
2026-03-04T11:53:06.489,1071245,23.3,22.0,V,1.37,0.566,0.402
2026-03-04T11:53:07.499,1072255,23.4,22.0,V,1.373,0.565,0.4
2026-03-04T11:53:08.509,1073265,23.3,21.9,V,1.372,0.566,0.398
2026-03-04T11:53:09.519,1074275,23.4,21.7,V,1.38,0.567,0.396
2026-03-04T11:53:10.529,1075285,23.4,21.6,V,1.379,0.565,0.396
2026-03-04T11:53:11.539,1076295,23.4,21.6,V,1.379,0.566,0.394
2026-03-04T11:53:12.549,1077305,23.4,21.7,V,1.379,0.565,0.395
2026-03-04T11:53:13.559,1078315,23.4,21.7,V,1.38,0.566,0.395
2026-03-04T11:53:14.569,1079325,23.4,21.8,V,1.38,0.566,0.394
2026-03-04T11:53:15.579,1080335,23.4,21.8,V,1.38,0.566,0.395
2026-03-04T11:53:16.589,1081345,23.4,21.8,V,1.38,0.565,0.396
2026-03-04T11:53:17.599,1082355,23.4,21.9,V,1.38,0.566,0.396
2026-03-04T11:53:18.609,1083365,23.4,21.9,V,1.38,0.564,0.396
2026-03-04T11:53:19.619,1084375,23.4,21.9,V,1.378,0.565,0.394
2026-03-04T11:53:20.629,1085385,23.4,21.9,V,1.382,0.565,0.396
2026-03-04T11:53:21.639,1086395,23.4,21.9,V,1.383,0.566,0.395
2026-03-04T11:53:22.649,1087405,23.4,21.9,V,1.38,0.564,0.398
2026-03-04T11:53:23.659,1088415,23.4,22.0,V,1.381,0.564,0.396
2026-03-04T11:53:24.669,1089425,23.4,22.0,V,1.379,0.564,0.395
2026-03-04T11:53:25.679,1090435,23.4,22.0,V,1.379,0.565,0.399
2026-03-04T11:53:26.689,1091445,23.4,22.1,V,1.381,0.565,0.397
2026-03-04T11:53:27.699,1092455,23.4,22.1,V,1.379,0.564,0.399
2026-03-04T11:53:28.709,1093465,23.4,22.1,V,1.379,0.564,0.398
2026-03-04T11:53:29.719,1094475,23.4,22.1,V,1.378,0.563,0.398
2026-03-04T11:53:30.729,1095485,23.3,22.1,V,1.38,0.564,0.399
2026-03-04T11:53:31.739,1096495,23.4,22.1,V,1.378,0.562,0.398
2026-03-04T11:53:32.749,1097505,23.4,22.2,V,1.379,0.562,0.396
2026-03-04T11:53:33.759,1098515,23.4,22.1,V,1.377,0.565,0.398
2026-03-04T11:53:34.769,1099525,23.4,22.1,V,1.378,0.563,0.4
2026-03-04T11:53:35.779,1100535,23.4,22.2,V,1.38,0.562,0.399
2026-03-04T11:53:36.789,1101545,23.4,22.2,V,1.377,0.565,0.399
2026-03-04T11:53:37.799,1102555,23.3,22.2,V,1.378,0.564,0.399
2026-03-04T11:53:38.808,1103565,23.4,22.2,V,1.374,0.563,0.399
2026-03-04T11:53:39.818,1104575,23.4,22.3,V,1.377,0.563,0.398
2026-03-04T11:53:40.828,1105585,23.4,22.3,V,1.378,0.563,0.399
2026-03-04T11:53:41.838,1106595,23.4,22.2,V,1.376,0.562,0.399
2026-03-04T11:53:42.848,1107605,23.4,22.0,V,1.376,0.562,0.397
2026-03-04T11:53:43.858,1108615,23.4,22.0,V,1.376,0.561,0.398
2026-03-04T11:53:44.868,1109625,23.4,22.0,V,1.375,0.565,0.397
2026-03-04T11:53:45.878,1110635,23.4,22.1,V,1.375,0.562,0.399
2026-03-04T11:53:46.888,1111645,23.4,22.1,V,1.377,0.561,0.399
2026-03-04T11:53:47.898,1112655,23.4,22.1,V,1.378,0.561,0.398
2026-03-04T11:53:48.908,1113665,23.4,22.1,V,1.372,0.563,0.397
2026-03-04T11:53:49.918,1114675,23.4,22.1,V,1.375,0.563,0.399
2026-03-04T11:53:50.928,1115685,23.4,22.2,V,1.373,0.563,0.399
2026-03-04T11:53:51.938,1116695,23.4,22.2,V,1.374,0.562,0.399
2026-03-04T11:53:52.948,1117705,23.4,22.2,V,1.372,0.562,0.399
2026-03-04T11:53:53.958,1118715,23.4,22.2,V,1.375,0.561,0.399
2026-03-04T11:53:54.968,1119725,23.4,22.2,V,1.373,0.561,0.4
2026-03-04T11:53:55.978,1120735,23.4,22.2,V,1.375,0.562,0.399
2026-03-04T11:53:56.988,1121745,23.4,22.2,V,1.374,0.561,0.397
2026-03-04T11:53:57.998,1122755,23.4,22.3,V,1.373,0.562,0.399
2026-03-04T11:53:59.008,1123765,23.4,22.3,V,1.372,0.563,0.399
2026-03-04T11:54:00.018,1124775,23.4,22.3,V,1.376,0.564,0.398
2026-03-04T11:54:01.028,1125785,23.4,22.3,V,1.373,0.56,0.397
2026-03-04T11:54:02.038,1126795,23.4,22.3,V,1.375,0.562,0.399
2026-03-04T11:54:03.048,1127805,23.4,22.2,V,1.372,0.562,0.397
2026-03-04T11:54:04.058,1128815,23.4,22.2,V,1.372,0.563,0.398
2026-03-04T11:54:05.068,1129825,23.4,22.3,V,1.375,0.562,0.399
2026-03-04T11:54:06.078,1130835,23.4,22.3,V,1.374,0.561,0.399
2026-03-04T11:54:07.088,1131845,23.4,22.3,V,1.374,0.56,0.399
2026-03-04T11:54:08.098,1132855,23.4,22.3,V,1.374,0.561,0.398
2026-03-04T11:54:09.108,1133865,23.4,22.3,V,1.373,0.561,0.399
2026-03-04T11:54:10.118,1134875,23.4,22.3,V,1.374,0.56,0.4
2026-03-04T11:54:11.128,1135885,23.4,22.2,V,1.373,0.562,0.398
2026-03-04T11:54:12.138,1136895,23.4,22.2,V,1.372,0.562,0.4
2026-03-04T11:54:13.147,1137905,23.4,22.2,V,1.374,0.561,0.398
2026-03-04T11:54:14.157,1138915,23.4,22.2,V,1.372,0.56,0.398
2026-03-04T11:54:15.167,1139925,23.4,22.2,V,1.371,0.561,0.4
2026-03-04T11:54:16.177,1140935,23.4,22.2,V,1.373,0.561,0.398
2026-03-04T11:54:17.188,1141945,23.4,22.2,V,1.374,0.561,0.399
2026-03-04T11:54:18.197,1142955,23.4,22.2,V,1.374,0.559,0.398
2026-03-04T11:54:19.207,1143965,23.4,22.2,V,1.373,0.563,0.399
2026-03-04T11:54:20.217,1144975,23.4,22.2,V,1.372,0.562,0.398
2026-03-04T11:54:21.227,1145985,23.4,22.2,V,1.372,0.56,0.398
2026-03-04T11:54:22.237,1146995,23.4,22.2,V,1.372,0.561,0.398
2026-03-04T11:54:23.249,1148005,23.4,22.1,V,1.371,0.56,0.4
2026-03-04T11:54:24.257,1149015,23.4,22.1,V,1.376,0.56,0.399
2026-03-04T11:54:25.267,1150025,23.4,22.1,V,1.374,0.561,0.398
2026-03-04T11:54:26.277,1151035,23.4,22.1,V,1.371,0.561,0.399
2026-03-04T11:54:27.287,1152045,23.4,22.1,V,1.37,0.56,0.398
2026-03-04T11:54:28.297,1153055,23.4,22.1,V,1.373,0.561,0.398
2026-03-04T11:54:29.307,1154065,23.4,22.1,V,1.373,0.564,0.397
2026-03-04T11:54:30.317,1155075,23.4,22.1,V,1.372,0.561,0.399
2026-03-04T11:54:31.327,1156085,23.4,22.1,V,1.372,0.561,0.399
2026-03-04T11:54:32.337,1157095,23.4,22.1,V,1.371,0.561,0.399
2026-03-04T11:54:33.347,1158105,23.4,22.1,V,1.371,0.562,0.399
2026-03-04T11:54:34.357,1159115,23.4,22.1,V,1.371,0.561,0.399
2026-03-04T11:54:35.367,1160125,23.4,22.1,V,1.371,0.562,0.398
2026-03-04T11:54:36.377,1161135,23.4,22.2,V,1.373,0.561,0.4
2026-03-04T11:54:37.387,1162145,23.4,22.2,V,1.374,0.562,0.398
2026-03-04T11:54:38.397,1163155,23.4,22.2,V,1.372,0.56,0.399
2026-03-04T11:54:39.407,1164165,23.4,22.1,V,1.372,0.56,0.398
2026-03-04T11:54:40.417,1165175,23.4,22.1,V,1.371,0.562,0.397
2026-03-04T11:54:41.427,1166185,23.4,22.1,V,1.371,0.561,0.397
2026-03-04T11:54:42.437,1167195,23.4,22.0,V,1.372,0.56,0.397
2026-03-04T11:54:43.447,1168205,23.4,22.0,V,1.373,0.561,0.398
2026-03-04T11:54:44.456,1169215,23.4,21.9,V,1.373,0.562,0.397
2026-03-04T11:54:45.467,1170225,23.4,21.9,V,1.371,0.561,0.398
2026-03-04T11:54:46.477,1171235,23.4,21.8,V,1.373,0.562,0.397
2026-03-04T11:54:47.487,1172245,23.4,21.8,V,1.372,0.562,0.397
2026-03-04T11:54:48.497,1173255,23.3,21.8,V,1.372,0.562,0.396
2026-03-04T11:54:49.507,1174265,23.4,21.9,V,1.373,0.561,0.396
2026-03-04T11:54:50.516,1175275,23.4,21.9,V,1.372,0.561,0.397
2026-03-04T11:54:51.526,1176285,23.4,21.9,V,1.373,0.561,0.396
2026-03-04T11:54:52.536,1177295,23.4,21.9,V,1.373,0.564,0.396
2026-03-04T11:54:53.546,1178305,23.4,21.9,V,1.371,0.56,0.397
2026-03-04T11:54:54.556,1179315,23.4,21.9,V,1.37,0.56,0.395
2026-03-04T11:54:55.566,1180325,23.4,21.9,V,1.371,0.561,0.397
2026-03-04T11:54:56.576,1181335,23.4,22.0,V,1.372,0.561,0.397
2026-03-04T11:54:57.586,1182345,23.4,22.0,V,1.373,0.562,0.397
2026-03-04T11:54:58.596,1183355,23.4,22.0,V,1.372,0.562,0.396
