wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho,h2s_vref,h2s_vgas,h2s_ppm,etoh_vref,etoh_vgas,etoh_ppm
2026-03-12T14:31:44.298,17270,23.9,20.8,V,1.059,0.0,0.079,1.4509,1.6102,14.78,1.5133,1.5756,11.63
2026-03-12T14:31:45.315,18293,23.9,20.8,V,1.059,0.0,0.078,1.4513,1.6114,14.85,1.5128,1.6352,22.86
2026-03-12T14:31:46.345,19316,23.9,20.8,V,1.057,0.0,0.077,1.4505,1.6142,15.18,1.5145,1.6247,20.58
2026-03-12T14:31:47.361,20339,23.9,20.8,V,1.056,0.0,0.077,1.4518,1.6141,15.06,1.5119,1.6273,21.56
2026-03-12T14:31:48.384,21362,23.9,20.8,V,1.054,0.0,0.079,1.4523,1.6158,15.16,1.5134,1.6311,22.0
2026-03-12T14:31:49.407,22385,23.9,20.8,V,1.052,0.0,0.08,1.4529,1.6186,15.36,1.5131,1.6327,22.34
2026-03-12T14:31:50.430,23408,23.9,20.8,V,1.05,0.0,0.081,1.4511,1.6165,15.34,1.5129,1.6239,20.74
2026-03-12T14:31:51.453,24431,23.9,20.8,V,1.046,0.0,0.081,1.4513,1.6162,15.29,1.5127,1.6359,23.01
2026-03-12T14:31:52.476,25454,23.9,20.8,V,1.045,0.0,0.082,1.4516,1.6182,15.45,1.5151,1.6349,22.37
2026-03-12T14:31:53.499,26477,23.9,20.8,V,1.044,0.0,0.083,1.4517,1.6172,15.35,1.5133,1.6287,21.55
2026-03-12T14:31:54.522,27500,23.9,20.8,V,1.043,0.0,0.083,1.4537,1.6175,15.19,1.513,1.6281,21.5
2026-03-12T14:31:55.545,28523,23.9,20.8,V,1.04,0.0,0.081,1.4522,1.617,15.29,1.5127,1.6302,21.95
2026-03-12T14:31:56.567,29546,23.9,20.8,V,1.041,0.0,0.081,1.4516,1.619,15.52,1.5136,1.6364,22.93
2026-03-12T14:31:57.591,30569,23.9,20.8,V,1.04,0.0,0.08,1.4512,1.6202,15.67,1.514,1.6219,20.16
2026-03-12T14:31:58.614,31592,23.9,20.8,V,1.04,0.0,0.081,1.453,1.6193,15.42,1.5142,1.6271,21.08
2026-03-12T14:31:59.637,32615,23.9,20.8,V,1.04,0.0,0.084,1.4529,1.6177,15.28,1.5134,1.6377,23.21
2026-03-12T14:32:00.660,33638,23.9,20.8,V,1.04,0.0,0.085,1.4516,1.6192,15.54,1.5142,1.6294,21.52
2026-03-12T14:32:01.683,34661,23.9,20.9,V,1.038,0.0,0.084,1.4517,1.6179,15.41,1.5126,1.6304,22.01
2026-03-12T14:32:02.705,35684,23.9,20.9,V,1.036,0.0,0.083,1.4516,1.6192,15.54,1.5146,1.6366,22.8
