wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho,h2s_vref,h2s_vgas,h2s_ppm,etoh_vref,etoh_vgas,etoh_ppm
2026-03-26T13:04:19.412,1405978,23.1,31.8,V,1.292,0.118,0.37,1.4545,1.6097,14.39,1.5994,1.5449,0.0
2026-03-26T13:04:20.436,1407002,23.1,31.8,V,1.292,0.118,0.371,1.4549,1.6079,14.18,1.5986,1.5612,0.0
2026-03-26T13:04:21.460,1408026,23.1,31.8,V,1.293,0.119,0.372,1.4543,1.6107,14.5,1.5989,1.5494,0.0
2026-03-26T13:04:22.484,1409050,23.1,31.8,V,1.293,0.119,0.371,1.4562,1.6084,14.12,1.599,1.5453,0.0
2026-03-26T13:04:23.508,1410074,23.1,31.9,V,1.293,0.119,0.371,1.4557,1.6089,14.2,1.5983,1.5466,0.0
2026-03-26T13:04:24.532,1411098,23.1,31.9,V,1.293,0.119,0.371,1.4553,1.6101,14.35,1.5991,1.5424,0.0
2026-03-26T13:04:25.556,1412122,23.1,31.9,V,1.294,0.119,0.371,1.4561,1.6086,14.14,1.5986,1.5379,0.0
2026-03-26T13:04:26.597,1413146,23.1,31.9,V,1.294,0.119,0.372,1.4557,1.6093,14.25,1.599,1.5417,0.0
2026-03-26T13:04:27.610,1414170,23.1,31.8,V,1.294,0.119,0.372,1.4547,1.6103,14.43,1.5989,1.5363,0.0
2026-03-26T13:04:28.633,1415194,23.1,31.8,V,1.294,0.12,0.372,1.4544,1.6095,14.39,1.5988,1.5443,0.0
2026-03-26T13:04:29.654,1416218,23.1,31.8,V,1.295,0.119,0.373,1.4537,1.6103,14.52,1.599,1.5471,0.0
2026-03-26T13:04:30.676,1417242,23.1,31.9,V,1.295,0.12,0.374,1.4564,1.6105,14.29,1.5988,1.5406,0.0
2026-03-26T13:04:31.700,1418266,23.1,31.9,V,1.295,0.12,0.373,1.4554,1.6112,14.45,1.5988,1.5416,0.0
2026-03-26T13:04:32.724,1419290,23.1,31.9,V,1.294,0.119,0.373,1.4566,1.6109,14.31,1.5987,1.5404,0.0
2026-03-26T13:04:33.748,1420314,23.1,31.9,V,1.294,0.119,0.374,1.455,1.613,14.65,1.5983,1.8973,55.85
2026-03-26T13:04:34.772,1421338,23.1,32.1,V,1.294,0.117,0.372,1.4544,1.6104,14.46,1.5974,1.6769,14.86
2026-03-26T13:04:35.796,1422362,23.1,32.4,V,1.301,0.126,0.379,1.4589,1.6095,13.97,1.6013,1.1866,0.0
2026-03-26T13:04:36.820,1423386,23.1,32.7,V,1.301,0.126,0.378,1.4581,1.6091,14.01,1.601,1.4783,0.0
2026-03-26T13:04:37.844,1424410,23.1,32.9,V,1.301,0.126,0.378,1.4587,1.6127,14.29,1.6007,1.5326,0.0
2026-03-26T13:04:38.868,1425434,23.1,32.9,V,1.301,0.126,0.377,1.4584,1.6113,14.18,1.6008,1.5412,0.0
2026-03-26T13:04:39.892,1426458,23.1,33.0,V,1.302,0.127,0.377,1.4567,1.6112,14.33,1.601,1.5411,0.0
2026-03-26T13:04:40.916,1427482,23.1,33.0,V,1.302,0.126,0.377,1.4577,1.6122,14.33,1.6007,1.533,0.0
2026-03-26T13:04:41.940,1428506,23.1,33.0,V,1.302,0.127,0.378,1.4565,1.6129,14.5,1.6005,1.5338,0.0
2026-03-26T13:04:42.964,1429530,23.1,33.0,V,1.303,0.127,0.377,1.4585,1.6126,14.29,1.6016,1.5397,0.0
2026-03-26T13:04:43.988,1430554,23.1,33.0,V,1.303,0.128,0.378,1.4581,1.6128,14.35,1.601,1.536,0.0
2026-03-26T13:04:45.012,1431578,23.1,33.0,V,1.303,0.127,0.378,1.4586,1.6123,14.25,1.6009,1.5335,0.0
2026-03-26T13:04:46.035,1432602,23.1,33.0,V,1.303,0.127,0.377,1.4567,1.6117,14.37,1.6008,1.5373,0.0
2026-03-26T13:04:47.060,1433626,23.1,33.1,V,1.304,0.127,0.378,1.4567,1.6115,14.35,1.6004,1.5351,0.0
2026-03-26T13:04:48.084,1434650,23.1,33.1,V,1.304,0.128,0.378,1.4575,1.6122,14.35,1.6011,1.5301,0.0
