wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho,h2s_vref,h2s_vgas,h2s_ppm,etoh_vref,etoh_vgas,etoh_ppm
2026-03-31T11:07:43.919,39759,23.5,50.6,V,1.74,0.091,0.052,1.4653,1.6153,13.9,1.6068,3.3,316.28
2026-03-31T11:07:44.756,40783,23.5,50.6,V,1.738,0.09,0.052,1.4648,1.6172,14.13,1.6061,3.3,316.41
2026-03-31T11:07:45.781,41807,23.5,50.5,V,1.736,0.09,0.052,1.4657,1.6158,13.92,1.6067,3.3,316.3
2026-03-31T11:07:46.804,42831,23.4,50.5,V,1.733,0.089,0.052,1.4658,1.616,13.94,1.6064,3.3,316.35
2026-03-31T11:07:47.830,43855,23.4,50.5,V,1.73,0.088,0.052,1.4679,1.6158,13.72,1.6064,3.3,316.36
2026-03-31T11:07:48.853,44879,23.4,50.5,V,1.727,0.088,0.052,1.4667,1.6168,13.92,1.6062,3.3,316.4
2026-03-31T11:07:49.891,45903,23.4,50.5,V,1.725,0.087,0.052,1.4669,1.6167,13.9,1.6067,3.3,316.3
2026-03-31T11:07:50.906,46927,23.4,50.5,V,1.722,0.086,0.051,1.4664,1.6153,13.81,1.6064,3.3,316.35
2026-03-31T11:07:51.931,47951,23.4,50.5,V,1.719,0.086,0.051,1.4653,1.6148,13.87,1.6064,3.3,316.35
2026-03-31T11:07:52.952,48975,23.4,50.5,V,1.716,0.084,0.052,1.4668,1.6174,13.96,1.6067,3.3,316.29
2026-03-31T11:07:53.972,49999,23.4,50.5,V,1.715,0.084,0.051,1.4656,1.6159,13.94,1.6064,3.2996,316.28
2026-03-31T11:07:54.996,51023,23.4,50.5,V,1.713,0.083,0.051,1.4662,1.6167,13.96,1.6041,2.2147,114.05
2026-03-31T11:07:56.020,52047,23.4,50.5,V,1.711,0.083,0.05,1.4651,1.6173,14.12,1.6049,2.0397,81.22
2026-03-31T11:07:57.047,53071,23.4,50.5,V,1.709,0.082,0.051,1.4654,1.6153,13.9,1.6054,1.9738,68.83
2026-03-31T11:07:58.068,54095,23.4,50.5,V,1.707,0.081,0.051,1.4639,1.6157,14.08,1.6052,1.9481,64.06
2026-03-31T11:07:59.092,55119,23.4,50.5,V,1.705,0.081,0.051,1.4639,1.6144,13.96,1.6051,1.94,62.55
2026-03-31T11:08:00.116,56143,23.4,50.5,V,1.703,0.081,0.051,1.4677,1.616,13.75,1.6052,1.9082,56.6
2026-03-31T11:08:01.140,57167,23.4,50.5,V,1.702,0.081,0.051,1.4654,1.6163,14.0,1.6052,1.9006,55.19
2026-03-31T11:08:02.164,58191,23.4,50.5,V,1.7,0.08,0.051,1.4661,1.6174,14.04,1.6048,1.8938,53.99
2026-03-31T11:08:03.188,59215,23.4,50.5,V,1.699,0.079,0.051,1.4652,1.6143,13.84,1.605,1.8927,53.74
2026-03-31T11:08:04.212,60239,23.4,50.6,V,1.696,0.078,0.05,1.4649,1.6155,13.97,1.6046,1.8819,51.79
2026-03-31T11:08:05.238,61263,23.4,50.6,V,1.693,0.078,0.051,1.4666,1.6166,13.91,1.6049,1.8661,48.79
2026-03-31T11:08:06.260,62287,23.4,50.6,V,1.691,0.076,0.051,1.4648,1.6153,13.96,1.6045,1.8678,49.17
2026-03-31T11:08:07.284,63311,23.4,50.6,V,1.689,0.076,0.05,1.4658,1.6158,13.91,1.6057,1.8599,47.49
2026-03-31T11:08:08.308,64335,23.4,50.6,V,1.688,0.075,0.051,1.4661,1.6165,13.95,1.6049,1.8543,46.58
2026-03-31T11:08:09.332,65359,23.3,50.6,V,1.686,0.075,0.05,1.4656,1.6168,14.02,1.6051,1.8525,46.22
2026-03-31T11:08:10.356,66383,23.4,50.6,V,1.684,0.074,0.05,1.467,1.6159,13.8,1.6046,1.8374,43.48
2026-03-31T11:08:11.380,67407,23.3,50.6,V,1.682,0.074,0.05,1.4636,1.6157,14.11,1.6046,1.8411,44.17
2026-03-31T11:08:12.404,68431,23.3,50.6,V,1.681,0.072,0.05,1.4649,1.6158,14.0,1.6048,1.8367,43.33
2026-03-31T11:08:13.428,69455,23.3,50.6,V,1.678,0.072,0.05,1.4664,1.6157,13.84,1.6052,1.8223,40.55
2026-03-31T11:08:14.452,70479,23.3,50.6,V,1.677,0.072,0.05,1.4663,1.6163,13.91,1.6048,1.8249,41.12
2026-03-31T11:08:15.476,71503,23.3,50.6,V,1.675,0.072,0.05,1.4646,1.6152,13.97,1.6044,1.8244,41.08
2026-03-31T11:08:16.500,72527,23.3,50.7,V,1.672,0.071,0.05,1.4632,1.6148,14.06,1.6049,1.8151,39.27
2026-03-31T11:08:17.523,73551,23.3,50.7,V,1.669,0.071,0.05,1.4654,1.6149,13.86,1.6048,1.817,39.62
2026-03-31T11:08:18.548,74575,23.3,50.7,V,1.667,0.069,0.05,1.4656,1.6162,13.97,1.6043,1.8084,38.12
2026-03-31T11:08:19.572,75599,23.3,50.7,V,1.666,0.069,0.05,1.4636,1.6159,14.12,1.6046,1.7993,36.37
2026-03-31T11:08:20.596,76623,23.3,50.7,V,1.664,0.069,0.05,1.4627,1.6152,14.14,1.6046,1.7986,36.23
2026-03-31T11:08:21.620,77647,23.3,50.7,V,1.662,0.068,0.051,1.4636,1.6166,14.19,1.6051,1.8006,36.52
2026-03-31T11:08:22.644,78671,23.3,50.7,V,1.662,0.068,0.05,1.4641,1.6161,14.09,1.6042,1.7962,35.85
2026-03-31T11:08:23.668,79695,23.3,50.6,V,1.66,0.068,0.051,1.4639,1.6177,14.27,1.6049,1.7944,35.39
2026-03-31T11:08:24.692,80719,23.3,50.6,V,1.667,0.073,0.056,1.4671,1.6222,14.39,1.6052,1.7893,34.39
2026-03-31T11:08:25.715,81743,23.3,51.5,V,1.664,0.072,0.054,1.4622,1.6237,14.98,1.6048,1.781,32.9
2026-03-31T11:08:26.740,82767,23.3,52.8,V,1.666,0.073,0.054,1.4648,1.6246,14.82,1.6039,1.7593,29.01
2026-03-31T11:08:27.763,83791,23.3,53.4,V,1.668,0.074,0.057,1.4645,1.6217,14.58,1.6039,1.747,26.74
2026-03-31T11:08:28.788,84815,23.3,53.6,V,1.673,0.075,0.057,1.4655,1.6212,14.44,1.6054,1.8708,49.56
2026-03-31T11:08:29.811,85839,23.2,53.2,V,1.678,0.08,0.058,1.4635,1.6207,14.58,1.6054,1.795,35.41
2026-03-31T11:08:30.835,86863,23.3,52.8,V,1.677,0.082,0.057,1.4641,1.6194,14.4,1.6059,1.8071,37.58
2026-03-31T11:08:31.859,87887,23.3,52.5,V,1.668,0.079,0.055,1.4649,1.6184,14.23,1.6064,1.762,29.05
2026-03-31T11:08:32.891,88911,23.2,52.3,V,1.664,0.077,0.055,1.4652,1.619,14.26,1.6062,1.7697,30.56
2026-03-31T11:08:33.908,89935,23.2,52.2,V,1.659,0.072,0.053,1.464,1.6174,14.23,1.6056,1.7695,30.63
2026-03-31T11:08:34.937,90959,23.3,52.1,V,1.654,0.069,0.053,1.4638,1.6162,14.14,1.6062,1.7662,29.89
2026-03-31T11:08:35.960,91983,23.3,52.0,V,1.649,0.066,0.052,1.463,1.6175,14.34,1.606,1.7695,30.53
2026-03-31T11:08:36.979,93007,23.3,51.8,V,1.646,0.066,0.052,1.4636,1.6175,14.27,1.6051,1.7593,28.8
