wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho,h2s_vref,h2s_vgas,h2s_ppm,etoh_vref,etoh_vgas,etoh_ppm
2026-04-24T14:43:41.661,4565112,22.9,34.6,V,1.029,0.087,0.196,1.4494,1.6135,15.22,1.604,1.5338,0.0
2026-04-24T14:43:42.511,4566136,22.9,34.6,V,1.029,0.087,0.197,1.4493,1.6153,15.4,1.6047,1.5952,0.0
2026-04-24T14:43:43.535,4567160,22.9,34.6,V,1.031,0.086,0.196,1.4515,1.613,14.98,1.6044,1.5624,0.0
2026-04-24T14:43:44.560,4568184,22.9,34.1,V,1.027,0.085,0.197,1.4522,1.6338,16.84,1.6071,1.8373,43.0
2026-04-24T14:43:45.583,4569208,22.9,33.6,V,1.028,0.082,0.195,1.454,1.6127,14.71,1.6041,1.2634,0.0
2026-04-24T14:43:46.607,4570232,22.9,33.2,V,1.023,0.08,0.188,1.4534,1.6189,15.35,1.6035,1.4527,0.0
2026-04-24T14:43:47.631,4571256,23.0,33.1,V,1.021,0.079,0.188,1.451,1.6154,15.24,1.606,1.6903,15.74
2026-04-24T14:43:48.655,4572280,23.0,34.0,V,1.02,0.075,0.185,1.4511,1.6091,14.65,1.6021,0.9973,0.0
2026-04-24T14:43:49.679,4573304,23.0,34.5,V,1.015,0.073,0.184,1.4516,1.6119,14.87,1.6039,1.8219,40.73
2026-04-24T14:43:50.703,4574328,23.0,34.6,V,1.004,0.069,0.17,1.4525,1.6142,15.0,1.6052,1.6109,1.06
2026-04-24T14:43:51.728,4575352,22.9,33.7,V,0.985,0.063,0.161,1.4507,1.6138,15.12,1.6046,1.5917,0.0
2026-04-24T14:43:52.751,4576376,22.9,31.7,V,0.981,0.059,0.157,1.4515,1.6131,14.99,1.6054,1.5981,0.0
2026-04-24T14:43:53.775,4577400,22.9,30.4,V,0.982,0.067,0.291,1.4501,1.6122,15.03,1.6047,1.5625,0.0
2026-04-24T14:43:54.799,4578424,22.9,29.4,V,1.067,0.106,0.259,1.4519,1.6142,15.05,1.6053,1.5615,0.0
2026-04-24T14:43:55.823,4579448,23.0,28.7,V,1.04,0.088,0.195,1.4522,1.6166,15.24,1.605,1.5449,0.0
2026-04-24T14:43:56.847,4580472,22.9,28.3,V,1.006,0.073,0.172,1.4516,1.6188,15.5,1.6047,1.5521,0.0
2026-04-24T14:43:57.893,4581496,22.9,27.9,V,1.006,0.069,0.168,1.4501,1.6169,15.47,1.6045,1.5439,0.0
2026-04-24T14:43:58.899,4582520,22.9,27.6,V,0.993,0.065,0.18,1.4532,1.6162,15.11,1.6053,1.5662,0.0
2026-04-24T14:43:59.928,4583544,22.9,27.4,V,0.996,0.067,0.163,1.4525,1.6129,14.87,1.6042,1.5559,0.0
2026-04-24T14:44:00.943,4584568,22.9,27.2,V,0.957,0.062,0.15,1.4544,1.6139,14.79,1.6046,1.5317,0.0
2026-04-24T14:44:01.968,4585592,22.9,27.1,V,0.951,0.057,0.147,1.4538,1.6137,14.83,1.6048,1.5489,0.0
2026-04-24T14:44:02.991,4586616,22.9,27.0,V,0.941,0.054,0.142,1.4533,1.6127,14.79,1.605,1.539,0.0
2026-04-24T14:44:04.015,4587640,22.9,26.8,V,0.939,0.053,0.14,1.452,1.6123,14.87,1.6049,1.5324,0.0
2026-04-24T14:44:05.039,4588664,22.9,26.7,V,0.987,0.059,0.162,1.4533,1.6142,14.92,1.6043,1.5507,0.0
2026-04-24T14:44:06.063,4589688,22.9,26.6,V,1.019,0.079,0.169,1.4536,1.617,15.16,1.6052,1.5454,0.0
2026-04-24T14:44:07.087,4590712,22.9,26.9,V,0.965,0.07,0.154,1.4545,1.6189,15.25,1.6056,1.5459,0.0
2026-04-24T14:44:08.111,4591736,22.9,27.0,V,0.961,0.063,0.144,1.4542,1.6169,15.09,1.6051,1.5463,0.0
2026-04-24T14:44:09.135,4592760,22.9,27.0,V,0.95,0.063,0.146,1.4544,1.6149,14.88,1.6048,1.536,0.0
2026-04-24T14:44:10.159,4593784,22.9,27.2,V,0.946,0.059,0.145,1.4545,1.6132,14.72,1.6055,1.5359,0.0
2026-04-24T14:44:11.183,4594808,22.9,27.0,V,0.94,0.057,0.135,1.4545,1.6135,14.75,1.6054,1.5408,0.0
2026-04-24T14:44:12.207,4595832,22.9,27.2,V,0.931,0.054,0.138,1.4542,1.6142,14.83,1.6048,1.5379,0.0
2026-04-24T14:44:13.231,4596856,22.9,26.9,V,0.898,0.049,0.126,1.4535,1.61,14.51,1.6045,1.5036,0.0
2026-04-24T14:44:14.255,4597880,22.8,26.7,V,0.887,0.044,0.123,1.4534,1.6106,14.58,1.6048,1.2079,0.0
2026-04-24T14:44:15.279,4598904,22.8,26.5,V,0.876,0.045,0.126,1.4496,1.6072,14.62,1.6023,1.3956,0.0
2026-04-24T14:44:16.302,4599928,22.8,26.6,V,0.864,0.041,0.124,1.4502,1.6069,14.53,1.6018,1.5055,0.0
2026-04-24T14:44:17.327,4600952,22.8,26.9,V,0.854,0.04,0.123,1.4519,1.6085,14.52,1.6021,1.5179,0.0
2026-04-24T14:44:18.351,4601976,22.8,27.0,V,0.852,0.039,0.121,1.453,1.6094,14.5,1.6023,1.5347,0.0
